lsoa21,lad_2021_name,pop,cap,hiw,lcss,w2w,cap_2018,cap_2019,cap_2020,cap_2021,cap_2022,cap_2023,hiw_2019,hiw_2020,hiw_2021,hiw_2022,lcss_2017,lcss_2018,lcss_2019,lcss_2020,lcss_2021,lcss_2022,lcss_2023,lcss_2024,w2w_2016,w2w_2017,w2w_2018,w2w_2019,w2w_2020,w2w_2021,w2w_2022,w2w_2023,x,y,lr,lr1,lr2,lr3,lr4,lr5,lr6,hiw_w2w1,hiw_w2w2,hiw_w2w3,hiw_w2w4,hiw_w2w5,hiw_w2w6,hiw_w2w7,hiw_w2w8,hiw_w2w9,hiw_w2w10,hiw_w2w11,hiw_w2w12,hiw_w2w13,hiw_w2w14,hiw_w2w15,hiw_w2w16,hiw_w2w17,hiw_w2w18,hiw_w2w19,hiw_w2w20,hiw_w2w21,hiw_w2w22,hiw_w2w23,hiw_w2w24,hiw_w2w25,hiw_w2w26,hiw_w2w27,hiw_w2w28,lsoa_name_2011,local_authority_district_code_2019,local_authority_district_name_2019,index_of_multiple_deprivation_imd_score,income_score_rate,employment_score_rate,education_skills_and_training_score,health_deprivation_and_disability_score,crime_score,barriers_to_housing_and_services_score,living_environment_score,income_deprivation_affecting_children_index_idaci_score_rate,income_deprivation_affecting_older_people_idaopi_score_rate,children_and_young_people_sub_domain_score,adult_skills_sub_domain_score,geographical_barriers_sub_domain_score,wider_barriers_sub_domain_score,indoors_sub_domain_score,outdoors_sub_domain_score,min_lr,min_hiw_w2w1,min_jc,wt_dist_cond_cap_ut,wt_dist_cap_ut,gp_dist,ut_201719,c_ut_201719,sh
E01006814,St. Helens,1453.33333333333,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,352450.4887,396443.205399999,0,16078.2511235587,28247.1362344302,18423.4736164496,18237.3967804842,18668.8954936387,12144.7085951455,15379.1275636366,14371.9940462001,17624.9005881339,18603.729111369,9875.94985243472,11681.1319041873,13573.4216224721,19790.7368135757,13765.1135465709,11195.9347140109,22108.2286226102,1738.17387836041,5314.54370065903,1391.83783436735,11211.6985420777,9734.57829809378,12701.9378233594,27695.2848458395,20286.8625773468,12225.3897651727,16791.1849160785,18124.4285065658,16840.9975970624,26955.8942596732,11308.5682976741,21416.8766585074,15184.0228299501,18823.1547998303,St. Helens 008E,E08000013,St. Helens,13.068,0.059,0.081,18.816,0.284,-0.687,17.409,10.762,0.116,0.06,-0.039,0.336,0.554,-3.653,-0.274,-0.269,12144.7085951455,5314.54370065903,1391.83783436735,-0.00110761444256339,8.85967639224698e-05,9921.22913159472,0,0,2
E01006815,St. Helens,1202.66666666667,0,2,0,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,8,3,0,1,0,2,1,353488.3109,396413.8166,0,17114.5446585731,28977.4388938721,19456.6038441063,19270.7973391682,19644.9093405618,12932.8502776107,16370.2100760098,15395.2630474732,18563.5230430674,19524.5422406492,10731.2072083757,12705.4983418162,14134.7839542419,20828.5153679251,13660.9278360621,11319.4119335103,23073.6061964508,2591.06586946267,4302.61059984454,2357.80889779075,11343.3206617865,10600.7224739549,13662.7253423889,28427.8891693366,21323.8258311506,13019.1580691504,17515.8406742908,19158.3379018522,17842.600217239,27928.8392801367,12332.9802588569,22382.9916005301,15123.1953066061,19789.2390183042,St. Helens 008F,E08000013,St. Helens,30.586,0.168,0.163,26.115,1.203,0.538,10.264,16.65,0.149,0.217,0.058,0.398,-0.278,-1.086,0.065,-0.057,12932.8502776107,4302.61059984454,2357.80889779075,-0.00109707944646291,8.77400755294236e-05,10719.9003318545,0,0,19.2
E01006816,St. Helens,1744,0,6,0,63,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,14,28,7,6,1,5,2,0,354672.5229,394913.596000001,0,18316.194257286,30880.3894201092,20596.2528745313,20414.8917224667,20392.8049058693,13100.1891364611,17210.7900587929,16447.9506858223,19156.7088337233,20044.5771930478,11126.246687102,14201.3698468223,13745.5290961338,22142.9423061398,12173.5247347703,10178.3140605534,23758.3838479736,3533.67470402123,2968.06993499814,3581.4587542149,10214.5452078298,11031.1319222101,14383.1587003347,30330.2646794059,22663.045407581,13200.5378647522,17466.8078585118,20310.3272864949,18733.130700292,28634.4802104161,13829.8278244023,23073.6137736873,13679.5053783035,20490.6970798974,St. Helens 017A,E08000013,St. Helens,59.972,0.335,0.297,68.302,1.892,0.595,18.355,11.256,0.344,0.339,1.358,0.537,-0.03,0.429,-0.172,-0.375,13100.1891364611,2968.06993499814,3581.4587542149,-0.00108261456172159,8.70890079226776e-05,10954.5115121419,0,0,51
E01006817,St. Helens,1440.66666666667,1,2,0,48,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,25,8,2,0,4,1,1,354183.9908,394833.8379,0,17832.8802372293,30604.9025215824,20108.5844872324,19927.4990115057,19898.7421489742,12635.5966931824,16715.7901551665,15957.0103565662,18666.8947489496,19558.2012265178,10642.9802076938,13754.1791823635,13352.9357944447,21668.1824945463,12074.9341952559,9951.37477612822,23266.0175625689,3058.85178872093,3462.40375071436,3135.30627495851,9983.92573867114,10545.8387511144,13889.0067170667,30053.5831513682,22190.7147279278,12734.7670736889,17028.6621289493,19823.3992430594,18238.2772281934,28141.8492686528,13383.1068231428,22581.028981562,13564.1336862702,19997.6075661166,St. Helens 017B,E08000013,St. Helens,74.358,0.415,0.369,84.519,2.347,1.206,16.403,15.318,0.437,0.375,1.639,0.596,-0.443,0.927,0.112,-0.36,12635.5966931824,3462.40375071436,3135.30627495851,-0.0010863518340918,8.74762501830711e-05,10482.0584207856,0,0,56.1
E01006818,St. Helens,1233,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,0,354267.4063,396437.563300001,0,17894.0017595223,29505.3515954673,20235.5263777938,20049.7915679288,20395.1355492529,13573.2676251816,17129.3487497568,16170.6001460982,19292.0881913027,20242.0843764965,11415.6559765349,13467.936628934,14626.3926647075,21605.0790690565,13680.040136813,11517.4071990535,23817.1617109512,3317.53616489539,3568.21871109231,3122.45342111875,11547.0628989234,11291.7603781135,14405.7953985597,28957.800047613,22098.9721977568,13662.9486089833,18110.1233937514,19937.4566965862,18607.1807944268,28676.3523446559,13095.5213142838,23127.0759979014,15170.0169989116,20533.7163646433,St. Helens 008G,E08000013,St. Helens,17,0.089,0.111,18.335,0.659,-1.111,8.737,14.328,0.079,0.126,-0.303,0.358,-0.047,-3.273,0.033,-0.328,13573.2676251816,3568.21871109231,3122.45342111875,-0.00108993482037382,8.71389747894155e-05,11370.5724234358,0,0,6.3
E01006819,St. Helens,1678.66666666667,0,1,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,4,8,0,4,0,0,353809.6349,395736.8993,0,17428.2472905981,29689.3031595327,19743.3342978545,19559.4421132465,19757.9867135201,12797.0582158103,16519.7581947206,15638.2303828099,18610.0298986605,19541.7068710294,10679.989872909,13159.9243806277,13793.3724461655,21198.2856348866,12976.7589396135,10726.030313664,23162.6484066058,2690.54117504983,3848.29552038801,2603.81058528691,10753.588970556,10563.5611968321,13755.8705259136,29138.9975264619,21705.7872421968,12889.1023416319,17305.3845041803,19450.547721503,18015.7697574132,28029.5361653644,12787.5397097902,22474.0009536565,14451.1777419039,19882.6474004273,St. Helens 011A,E08000013,St. Helens,33.94,0.198,0.175,36.377,0.958,0.792,11.451,17.734,0.284,0.151,0.563,0.428,-0.173,-1.018,0.253,-0.351,12797.0582158103,3848.29552038801,2603.81058528691,-0.00109228236253933,8.7632604164788e-05,10603.8941916184,0,0,16.6
E01006820,St. Helens,1499.66666666667,0,3,1,41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8,18,6,4,0,2,3,0,354195.7377,395263.5746,0,17824.5038828733,30298.5615909463,20119.5125495318,19937.0612003968,20010.0441093359,12864.8683111863,16802.1475843824,15988.13459289,18812.992400561,19721.0813217726,10822.4192216235,13649.3070545492,13680.3027490391,21629.0630107956,12504.8157270376,10366.8634485058,23393.9891504029,3037.78767832224,3428.45739348857,3039.60836386146,10398.4729628662,10717.4800709894,14001.0400764218,29748.119375004,22144.2334950542,12961.418655332,17302.1673122237,19830.6774273131,18313.589507284,28266.9162127477,13277.3840959038,22707.3112796448,13993.8632419755,20119.8850932376,St. Helens 011B,E08000013,St. Helens,58.219,0.356,0.27,64.977,1.773,0.721,11.131,16.358,0.433,0.372,1.284,0.529,-0.884,0.25,0.163,-0.324,12864.8683111863,3428.45739348857,3039.60836386146,-0.00108755394061748,8.74085536620478e-05,10694.4898760608,0,0,35.1
E01006821,St. Helens,1475.66666666667,3,8,0,49,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,26,8,5,2,3,1,0,353633.2108,395242.2337,0,17263.1067747741,29931.5111182488,19556.826898954,19374.4303446128,19459.4775435635,12377.0438814707,16245.7163931004,15425.3271958637,18274.6531242224,19190.0408123707,10302.5229607535,13111.9600033882,13298.6756207846,21072.3199619893,12485.4849035531,10204.0538474496,22848.3878462454,2475.51435674535,3990.8182750474,2493.4646722201,10231.1487568336,10193.3865100335,13451.3879006262,29379.8338504765,21589.0449051367,12471.5131171245,16851.9165385579,19268.1527069136,17755.0036621615,27720.0661521109,12740.3460120481,22161.1884088541,13952.9916713315,19572.6536583948,St. Helens 011C,E08000013,St. Helens,69.907,0.405,0.324,78.759,1.858,1.172,11.054,25.023,0.514,0.315,1.515,0.577,-0.954,0.294,0.509,0.005,12377.0438814707,3990.8182750474,2493.4646722201,-0.00109236436775313,8.78641267902018e-05,10195.5628422099,0,0,43.9
E01006822,St. Helens,1506,0,1,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,1,0,2,1,0,348774.5329,395710.8663,0,12393.7283207378,26508.0047240576,14710.7675702819,14526.3645272125,14961.6702172471,9063.31752565571,11649.8710609199,10629.8670242792,14000.5454504122,15022.1375120606,6602.83545663967,8348.52916757545,11307.8213746353,16191.9381593513,13949.1123839067,10711.4903976831,18417.9171625365,2421.92081882504,8862.68551570337,2434.89668810811,10696.3002037894,6423.17701480937,9038.25332483708,25950.3483973584,16711.4889005847,9120.87432044901,13847.9061809108,14416.6855732084,13098.7015932189,23249.1930516739,7981.73921443926,17725.7179861769,15152.6630467977,15134.6392839943,St. Helens 009A,E08000013,St. Helens,9.558,0.058,0.079,1.902,0.074,-0.367,6.652,13.693,0.058,0.051,-1.326,0.175,-0.157,-4.898,-0.049,-0.242,9063.31752565571,6602.83545663967,2434.89668810811,-0.00115002950363783,9.30429552758466e-05,6610.96241555327,0,0,8
E01006823,St. Helens,1368.66666666667,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,348342.742,396279.249500001,0,11967.3039092694,25794.5901889868,14315.4760200567,14128.9416856259,14775.0788593776,9273.87014637526,11433.424924397,10294.3587925533,13902.5087092161,14954.2561022885,6767.60909175653,7748.24506677542,11722.835121797,15704.9688816251,14638.4911608691,11369.6292686629,18247.4255134479,2987.00178620906,9340.7161969956,2901.27326606707,11352.1675633779,6572.95839184834,8923.7738692848,25236.9222605753,16212.2779737375,9322.25280111375,14071.6908595146,14015.1698507208,12844.7181508327,23053.462277979,7378.70025584881,17555.1900139628,15827.9638926313,14971.5644564971,St. Helens 009B,E08000013,St. Helens,7.371,0.042,0.063,3.375,0.327,-1.428,2.957,8.243,0.045,0.043,-1.077,0.204,-0.731,-3.453,-0.413,-0.466,9273.87014637526,6767.60909175653,2901.27326606707,-0.00116147175251235,9.32558975422373e-05,6517.81955387085,0,0,1.5
E01006824,St. Helens,1230,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0,348887.4664,396243.2128,0,12510.6531860975,26142.4101849316,14855.52903886,14669.2584489473,15262.7218599178,9556.25117671214,11930.2187042657,10823.2657027541,14355.3838991374,15394.2447939096,7077.35022123481,8277.14673063203,11848.4611117736,16250.7928906504,14404.531059372,11204.3482022478,18729.9889401893,2466.00411621977,8795.43675998032,2358.30446745787,11191.0408958924,6891.73248881135,9381.15173574532,25585.0255709833,16757.7008208262,9610.75041211543,14347.0387621638,14556.000195951,13353.6570387076,23545.5706977223,7906.83095813913,18037.6474654209,15626.9346568107,15450.7256303518,St. Helens 009C,E08000013,St. Helens,8.872,0.046,0.067,3.085,0.561,-1.253,5.288,9.901,0.058,0.048,-0.758,0.158,-0.337,-3.971,-0.265,-0.43,9556.25117671214,7077.35022123481,2358.30446745787,-0.00115242397040801,9.25339360816447e-05,6980.08065813085,0,0,1.2
E01006825,St. Helens,1474.33333333333,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,348144.9464,395765.057,0,11763.5376719983,26103.7539352202,14084.2776601614,13899.5612354104,14394.7052055859,8736.73265248066,11070.0872253891,10013.5992765899,13473.7229579995,14511.1953908326,6238.26584541905,7744.55049890711,11174.332708512,15560.3502104202,14244.6031086486,10929.8688130335,17858.443626714,3051.68857777491,9494.31211236083,3062.58852135111,10909.760668254,6046.93308578274,8500.86229574912,25545.9477644813,16080.5450919858,8786.86246566547,13533.4568736069,13789.3273613921,12506.1058667126,22679.8859648882,7379.43376188216,17166.1029555731,15408.6350936244,14577.666055007,St. Helens 009D,E08000013,St. Helens,5.971,0.035,0.045,1.395,-0.049,-0.466,10.656,15.022,0.04,0.036,-1.89,0.175,0.152,-4.524,0.009,-0.167,8736.73265248066,6238.26584541905,3062.58852135111,-0.00116007989590427,9.3961537505926e-05,6101.81278091372,0,0,0.8
E01006826,St. Helens,1217.33333333333,0,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,4,4,0,3,1,0,348276.9706,395146.0767,0,11917.775863178,26690.4834860957,14200.0934890355,14017.9711490197,14300.6361364992,8312.25145976389,11009.5847660639,10075.2381122407,13299.3017568272,14309.0751713361,5850.27848360632,8121.8345714098,10617.3728768725,15776.0931858603,13626.2828007989,10299.3404279374,17746.2496029484,2884.18700859484,9347.37969620082,3006.11706267397,10278.7947328049,5671.21423769741,8349.83710699531,26132.6746680802,16309.8809120671,8369.18996391907,13098.8404333225,13912.333397123,12479.5395371635,22588.3841379038,7762.33547659132,17054.4518388529,14782.1766780878,14461.4206518351,St. Helens 018A,E08000013,St. Helens,42.733,0.247,0.252,33.728,1.739,-0.575,18.819,5.296,0.229,0.237,0.467,0.418,0.254,-0.471,-1.01,-0.321,8312.25145976389,5850.27848360632,3006.11706267397,-0.00115215307089012,9.41845189350203e-05,5890.32557210101,0,0,36.8
E01006827,St. Helens,1543.66666666667,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,349031.4969,392884.8212,0,12999.9556899199,28996.099460453,15115.7721932847,14945.1563945139,14461.6546507957,7249.30270088644,11368.4502760702,10892.5254353836,13169.0731766089,14049.827392238,5137.29254626202,9946.88216897533,8788.43969060944,17006.2570125434,11259.309147993,7916.3170623516,17790.082401835,3203.69915502048,8906.00421371327,3651.77312004735,7896.49447286993,5037.09717531404,8469.34703391889,28438.474646095,17579.3398982331,7337.18095136171,11857.0905556859,14856.6889429779,12925.9505059229,22667.9778182325,9609.54555711119,17108.519861239,12399.9953788721,14535.3856103181,St. Helens 018B,E08000013,St. Helens,10.752,0.063,0.069,5.198,-0.072,0.047,20.013,9.687,0.061,0.09,-0.944,0.234,0.704,-3.562,-0.336,-0.332,7249.30270088644,5137.29254626202,3651.77312004735,-0.00112243699987879,9.35204593295399e-05,5043.13718771156,0,0,2.1
E01006828,St. Helens,2181,4,1,0,18,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,2,3,0,4,0,347884.007,393165.590500001,0,11818.6496444701,28153.7528753751,13940.0594247204,13768.7579982268,13387.462539135,6561.72855486633,10248.2617094677,9718.77214115737,12162.1590320036,13082.5735907255,4257.28547465914,8866.1545946779,8611.44950880833,15826.0048972168,12048.2796872732,8576.74740066156,16749.137018269,3897.94657694731,9955.74571625529,4251.70084766413,8546.44295255208,4123.19902103496,7380.49259369854,27596.791867094,16400.1337136497,6634.81705879733,11290.3488506257,13679.4280951894,11795.9050827169,21624.7421648223,8537.63244585642,16063.9473688653,13105.6444936125,13480.8023273071,St. Helens 018C,E08000013,St. Helens,7.698,0.046,0.052,2.904,0.184,-0.707,15.797,11.278,0.027,0.064,-1.232,0.201,0.462,-3.682,-0.293,-0.157,6561.72855486633,4257.28547465914,4123.19902103496,-0.00113626070340786,9.56982148814229e-05,4336.59913546839,0,0,2.8
E01006829,St. Helens,1713.66666666667,0,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,1,0,348852.0324,394784.2184,0,12518.3476969426,27312.5132332554,14778.134493851,14597.6159288546,14733.0482876542,8401.79251716851,11474.7497519357,10626.8298288412,13662.5352998318,14643.946841639,6009.97926551737,8798.0475219874,10461.3927799671,16402.7469346067,13062.8824828806,9793.9670651656,18159.288147941,2358.87230055978,8783.13560869624,2571.86997652203,9777.48539202516,5849.17657418492,8748.62158779252,26754.7106558959,16942.0319834933,8468.29943817058,13156.7219143021,14494.611839318,12967.460872692,23015.3004222781,8439.2925337489,17468.6586255596,14248.5681757179,14874.9094928527,St. Helens 018D,E08000013,St. Helens,11.429,0.043,0.068,4.563,0.459,0.058,17.8,13.712,0.05,0.049,-0.735,0.203,0.576,-3.635,-0.187,0.005,8401.79251716851,6009.97926551737,2571.86997652203,-0.00114114629317023,9.34292557264263e-05,6185.80145558752,0,0,3.3
E01006830,St. Helens,1601.66666666667,0,2,1,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,20,4,4,4,5,3,1,348979.206,393587.1614,0,12804.7051463002,28377.9600780057,14977.4917623909,14802.9365050346,14547.1738160127,7650.86298160448,11384.5872843281,10769.7170065739,13335.139285845,14255.637163329,5410.32238193677,9505.45195304706,9402.34130410536,16773.9988324933,11916.5481134969,8605.23858275212,17917.3553978841,2759.75225288177,8798.95072929073,3152.63568143057,8586.95929804066,5284.28155307912,8537.81452572788,27820.2023613781,17335.5393477271,7730.59603107224,12328.713353216,14708.9866357799,12922.5048142105,22791.9845267683,9159.63988294937,17231.5093841792,13076.7645402112,14646.5007430771,St. Helens 019A,E08000013,St. Helens,53.884,0.34,0.259,56.03,1.717,0.102,21.991,13.116,0.394,0.4,1.226,0.48,0.122,0.826,-0.17,-0.098,7650.86298160448,5410.32238193677,3152.63568143057,-0.00112914208765199,9.35753683501552e-05,5426.37546987728,0,0,49.1
E01006831,St. Helens,1380.33333333333,6,1,0,20,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,3,1,1,1,0,349753.9424,394134.4848,0,13485.7758009522,28360.5829161523,15705.8526740559,15528.184410959,15427.0365073772,8594.84206411895,12230.9816194101,11520.5677875333,14249.9194964164,15182.6609230908,6356.18879618507,9897.58506885134,10229.1229528219,17409.7672731587,12125.9501036062,8966.42083910567,18814.3835653031,1812.69822307765,7945.52679748479,2223.76115869913,8957.13669177925,6227.16463854688,9418.00271467395,27802.8772245921,17958.1728332734,8675.72387106858,13257.0945190053,15429.6074857083,13754.4854650794,23685.7419745563,9540.6059531728,18127.0074260474,13359.1585392868,15538.3221828733,St. Helens 016A,E08000013,St. Helens,31.268,0.184,0.151,27.089,1.019,0.176,10.98,37.544,0.296,0.163,0.645,0.323,-0.31,-0.769,1.036,-0.074,8594.84206411895,6356.18879618507,2223.76115869913,-0.00112533059818908,9.22698108622195e-05,6371.66543427608,0,0,11.4
E01006832,St. Helens,1691,0,3,9,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,5,0,4,8,7,4,1,5,2,0,350571.4856,394876.3303,0,14225.1497523754,28245.9069857724,16495.8308954446,16314.7810759111,16407.786329347,9698.38266667723,13172.5301290567,12348.6656395299,15280.3817209684,16231.4406042318,7442.93366082927,10326.7567296759,11266.4314680339,18084.8292330535,12580.0032626508,9600.16548683953,19816.655592766,712.570493007853,7061.22713136359,1135.92243649991,9599.73102170785,7307.92302011043,10407.5496833532,27689.0586839791,18616.3370391393,9778.83552152941,14357.9995412977,16210.8425006116,14675.3127587672,24681.367703637,9960.7275651355,19127.4563826572,13882.83519725,16535.2769623534,St. Helens 012A,E08000013,St. Helens,38.304,0.203,0.181,25.558,1.537,1.251,17.933,10.491,0.158,0.287,0.553,0.323,0.122,-0.191,-0.56,0.051,9698.38266667723,7061.22713136359,1135.92243649991,-0.00112129218229561,9.10015223405296e-05,7474.66028240116,0,0,27.6
E01006833,St. Helens,2078,1,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,0,2,2,0,349581.4709,395169.6328,0,13218.7338577484,27418.6599980995,15504.6910987799,15322.4834778238,15544.7523976223,9180.95570807218,12275.2540941841,11377.6424471234,14486.0334238805,15468.8844892249,6815.77457162302,9299.57866236867,11093.3306092617,17062.4568062745,13158.1506674222,10015.7927004997,18975.9697060199,1580.45773634811,8042.73369694549,1750.06008764798,10006.5545042801,6659.52787045155,9566.65592459546,26861.2164749747,17591.2466150733,9250.95347217059,13916.6066259656,15216.6471548937,13758.584818388,23829.0991924502,8934.36053263215,18285.0392252292,14402.3054358409,15691.1936193016,St. Helens 016B,E08000013,St. Helens,21.599,0.106,0.105,7.874,0.79,0,11.151,43.93,0.095,0.142,-0.557,0.249,-0.09,-1.487,1.243,-0.11,9180.95570807218,6815.77457162302,1750.06008764798,-0.00113494867539578,9.21807797904613e-05,6958.55368577286,0,0,5.2
E01006834,St. Helens,1266.66666666667,9,1,0,33,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,18,7,1,1,4,1,0,350017.3052,395073.8544,0,13659.2922400521,27754.4087642008,15940.3106204348,15758.4891702456,15931.9260004039,9421.35227066404,12675.4200729422,11805.8889801635,14845.3566999768,15815.4649246599,7100.01561609174,9738.98893191415,11188.1135974903,17507.5335122668,12928.3928379341,9854.67036903552,19354.7045310836,1159.35064857289,7608.23628412961,1403.2106731713,9849.25015038832,6952.64396044306,9943.37209446891,27197.2160057122,18036.89199372,9495.8911295456,14128.2619902471,15653.2891030664,14166.5886825217,24212.8570425705,9373.15738273678,18664.3820636402,14199.0580828177,16070.834975518,St. Helens 012B,E08000013,St. Helens,56.307,0.265,0.232,57.672,1.872,1.334,15.168,47.757,0.326,0.266,1.602,0.414,-0.109,-0.158,1.251,0.311,9421.35227066404,7100.01561609174,1403.2106731713,-0.00112893738267537,9.16355988583401e-05,7195.17996422234,0,0,19.5
E01006835,St. Helens,1332,0,1,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,6,1,0,2,2,0,349619.3111,394451.124399999,0,13314.5286394998,28024.2640754812,15555.3133079299,15376.2018780016,15376.5643829644,8704.62510653081,12154.6091071516,11384.976892355,14238.3394397608,15188.6964832222,6414.40514102837,9633.2059832886,10454.6412725277,17217.0179367527,12469.6394589513,9301.9864752557,18779.7809734152,1748.2153878914,8042.2028905307,2094.9406494791,9291.92985527352,6274.99725548268,9372.84250808012,27466.5888189986,17759.996719388,8781.41726424317,13398.653682111,15275.4063054998,13666.3405877279,23646.4004349202,9273.8857988117,18090.986958794,13700.6827713455,15499.5031180458,St. Helens 016C,E08000013,St. Helens,28.737,0.142,0.161,14.776,0.881,0.774,11.592,32.644,0.143,0.083,-0.214,0.31,-0.053,-1.48,0.803,0.099,8704.62510653081,6414.40514102837,2094.9406494791,-0.00112920815291682,9.23833739282837e-05,6478.36431851818,0,0,9.2
E01006836,St. Helens,1458.33333333333,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,2,9,5,1,0,0,1,0,357134.141,397279.387499999,0,20799.0685881372,31045.3704224813,23161.138012715,22974.0368001584,23382.6484995183,16424.4963352007,20115.8643330837,19128.2047958775,22266.692313072,23204.9117279084,14342.4742031501,16201.2974668093,17157.4945750833,24442.3366732814,14861.5307411454,13313.4652881214,26802.3040842391,6301.41363917918,2110.03703522787,6104.61467657686,13359.0711022147,14227.7581295867,17391.2539122355,30508.8800076612,24918.859139006,16519.9187916655,20858.1930981675,22858.9111326653,21589.7595619443,31663.0535261723,15831.0198498732,26112.5005825609,16412.3658244273,23519.421932717,St. Helens 005A,E08000013,St. Helens,33.028,0.208,0.171,37.501,1.026,-0.624,21.532,21.064,0.334,0.15,0.748,0.41,0.561,-1.176,-0.288,0.913,16424.4963352007,2110.03703522787,6104.61467657686,-0.00106822093815889,8.51361167124955e-05,14246.0205699354,0,0,21.8
E01006837,St. Helens,1580,0,2,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,1,0,0,0,354842.159,396756.1899,0,18480.7989791227,29692.488061881,20832.1391896642,20645.7327410325,21038.8044967945,14226.3430558715,17766.4938361102,16783.7372549067,19944.7101101255,20897.1066003297,12072.8057672416,13985.4430161058,15235.8359071612,22164.4946911844,14023.0278526552,11982.0950061808,24464.4457820557,3968.52778475128,3174.43870621927,3754.2502155998,12015.123776269,11948.8860330422,15053.1093375411,29147.3492229232,22651.8527517672,14316.5310874523,18752.8197509228,20532.0627640446,19238.8740924826,29321.6692198822,13613.508884458,23774.0995350094,15529.8909894008,21180.5119822224,St. Helens 006A,E08000013,St. Helens,25.921,0.156,0.143,27.789,1.022,-0.06,6.763,12.442,0.235,0.138,0.511,0.354,-0.494,-1.775,-0.193,-0.15,14226.3430558715,3174.43870621927,3754.2502155998,-0.00108553599916559,8.66614421482053e-05,12025.3207364354,0,0,13.7
E01006838,St. Helens,1455,0,1,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,3,7,1,0,0,0,355472.2209,396745.475400001,0,19109.6938182276,30157.377857542,21459.4039528643,21273.1352344737,21637.2234827442,14739.4135585653,18372.8786064245,17405.9177197012,20524.7783116169,21467.9376974273,12620.7017457356,14610.7950775445,15636.0686794228,22794.5074964475,14066.1078378288,12172.3852629394,25056.920128416,4556.00594503618,2633.61364584954,4364.86274184885,12209.5926776295,12501.8099901255,15645.7867859237,29613.9873491214,23281.5153207635,14832.0682541165,19227.0990673525,21159.7305828885,19850.2568868401,29917.4762223749,14238.9849162404,24367.0613343973,15589.2297407185,21773.9314717566,St. Helens 006B,E08000013,St. Helens,34.672,0.237,0.176,31.093,1.302,-0.011,9.306,19.829,0.338,0.288,0.539,0.383,-0.481,-0.865,0.348,-0.279,14739.4135585653,2633.61364584954,4364.86274184885,-0.00108025260442804,8.62399251750735e-05,12548.1987149477,0,0,19.1
